ISO_A2,University,Count,Country,Region,Population
PK,Quaid-i-Azam University,138,Pakistan,Asia,221612785
PK,Qurtuba University of Science and Infromation Technology,138,Pakistan,Asia,221612785
PK,Riphah International Univeristy,138,Pakistan,Asia,221612785
PK,"Sarhad University of Science & Information Technology, Peshawar ",138,Pakistan,Asia,221612785
PK,Shah Abdul Latif University Khairpur,138,Pakistan,Asia,221612785
PK,Shaheed Benazir Bhutto Women University ,138,Pakistan,Asia,221612785
PK,Shaheed Zulifkar Ali Bhutto Institute of Science and Technology,138,Pakistan,Asia,221612785
PK,Sindh Agricultural University,138,Pakistan,Asia,221612785
PK,Sindh Madressatul Islam University,138,Pakistan,Asia,221612785
PK,Sir Syed Institute Of Technology Islamabad,138,Pakistan,Asia,221612785
PK,Sir Syed University of Engineering and Technology,138,Pakistan,Asia,221612785
PK,Textile Institute of Pakistan,138,Pakistan,Asia,221612785
PK,The Global College Lahore,138,Pakistan,Asia,221612785
PK,The Government Sadiq College Women University Bahawalpur,138,Pakistan,Asia,221612785
PK,The Superior College ,138,Pakistan,Asia,221612785
PK,University of Agriculture Faisalabad,138,Pakistan,Asia,221612785
PK,University of Balochistan,138,Pakistan,Asia,221612785
PK,University of Central Punjab,138,Pakistan,Asia,221612785
PK,University of East,138,Pakistan,Asia,221612785
PK,University of Education,138,Pakistan,Asia,221612785
PK,University of Engineering and Technology Lahore,138,Pakistan,Asia,221612785
PK,University of Engineering and Technology Peshawar,138,Pakistan,Asia,221612785
PK,University of Engineering and Technology Taxila,138,Pakistan,Asia,221612785
PK,University of Faisalabad,138,Pakistan,Asia,221612785
PK,University of Gujrat,138,Pakistan,Asia,221612785
PK,University of Islamic Studies,138,Pakistan,Asia,221612785
PK,University of Karachi,138,Pakistan,Asia,221612785
PK,University of Lahore,138,Pakistan,Asia,221612785
PK,University of Malakand,138,Pakistan,Asia,221612785
PK,University of Management and Technology,138,Pakistan,Asia,221612785
PK,University of Munawwar-ul-Islam,138,Pakistan,Asia,221612785
PK,University of NorthWest,138,Pakistan,Asia,221612785
PK,University of Peshawar,138,Pakistan,Asia,221612785
PK,University of Sargodha,138,Pakistan,Asia,221612785
PK,University of Science & Technology Bannu,138,Pakistan,Asia,221612785
PK,University of Sindh,138,Pakistan,Asia,221612785
PK,University of South Asia,138,Pakistan,Asia,221612785
PK,University of the Punjab,138,Pakistan,Asia,221612785
PK,"University of the Punjab, Gujranwala Campus",138,Pakistan,Asia,221612785
PK,University of Veterinary & Animal Science,138,Pakistan,Asia,221612785
PK,University of Wah,138,Pakistan,Asia,221612785
PK,Virtual University of Pakistan,138,Pakistan,Asia,221612785
PK,Wah Medical College,138,Pakistan,Asia,221612785
PK,Zawiya Academy,138,Pakistan,Asia,221612785
PK,Zia-ud-Din Medical University,138,Pakistan,Asia,221612785
OM,Al-Buraimi University College,11,Oman,Asia,5128058
OM,Arab Open University,11,Oman,Asia,5128058
OM,Dhofar University,11,Oman,Asia,5128058
OM,Ibra College of Technology,11,Oman,Asia,5128058
OM,Majan University College,11,Oman,Asia,5128058
OM,Muscat College,11,Oman,Asia,5128058
OM,Oman College Of Management & Technology,11,Oman,Asia,5128058
OM,Sohar University,11,Oman,Asia,5128058
OM,Sultan Qaboos University,11,Oman,Asia,5128058
OM,Sur University College,11,Oman,Asia,5128058
OM,University of Nizwa,11,Oman,Asia,5128058
NO,Agder University College,23,Norway,Europe,5428594
NO,Agricultural University of Norway,23,Norway,Europe,5428594
NO,Bergen University College,23,Norway,Europe,5428594
NO,Bodo Regional University,23,Norway,Europe,5428594
NO,Finnmark University College,23,Norway,Europe,5428594
NO,Lillehammer University College,23,Norway,Europe,5428594
NO,Molde University College,23,Norway,Europe,5428594
NO,National Academy of Fine Arts,23,Norway,Europe,5428594
NO,National College of Art and Design,23,Norway,Europe,5428594
NO,Norway's Information Technology University College,23,Norway,Europe,5428594
NO,Norwegian College of Veterinary Medicine,23,Norway,Europe,5428594
NO,Norwegian School of Economics and Business Administration,23,Norway,Europe,5428594
NO,Norwegian School of Management BI,23,Norway,Europe,5428594
NO,Norwegian State Academy of Music,23,Norway,Europe,5428594
NO,Norwegian Teacher Academy for Studies in Religion and Education,23,Norway,Europe,5428594
NO,Norwegian University of Life Sciences,23,Norway,Europe,5428594
NO,Norwegian University of Science and Technology,23,Norway,Europe,5428594
NO,Norwegian University of Sport and Physical Education,23,Norway,Europe,5428594
NO,Oslo School of Architecture,23,Norway,Europe,5428594
NO,University of Bergen,23,Norway,Europe,5428594
NO,University of Oslo,23,Norway,Europe,5428594
NO,University of Stavanger,23,Norway,Europe,5428594
NO,University of TromsÃ¸,23,Norway,Europe,5428594
KP,Pyongyang University of Science and Technology,1,North Korea,Asia,25798588
NU,St Clements University - Higher Education School,1,Niue,Oceania,1628
NG,Abia State Polytechnic,116,Nigeria,Africa,206984347
NG,Abia State University,116,Nigeria,Africa,206984347
NG,ABTI American University of Nigeria,116,Nigeria,Africa,206984347
NG,Abubakar Tafawa Balewa University,116,Nigeria,Africa,206984347
NG,Adamawa State University,116,Nigeria,Africa,206984347
NG,Adekunle Ajasin University,116,Nigeria,Africa,206984347
NG,Adeleke University,116,Nigeria,Africa,206984347
NG,Adeyemi College of Education,116,Nigeria,Africa,206984347
NG,Afe Babalola University,116,Nigeria,Africa,206984347
NG,African University of Science and Technology,116,Nigeria,Africa,206984347
NG,Ahmadu Bello University,116,Nigeria,Africa,206984347
NG,Ajayi Crowther University,116,Nigeria,Africa,206984347
NG," Akanu Ibiam Federal Polytechnic, Unwana",116,Nigeria,Africa,206984347
NG,Akwa Ibom State University of Technology,116,Nigeria,Africa,206984347
NG,Al-hikmah University,116,Nigeria,Africa,206984347
NG,Ambrose Alli University,116,Nigeria,Africa,206984347
NG,Anambra State University of Science and Technology,116,Nigeria,Africa,206984347
NG,Auchi Polytechnic,116,Nigeria,Africa,206984347
NG,Babcock University,116,Nigeria,Africa,206984347
NG,"Bauchi State University, Gadau",116,Nigeria,Africa,206984347
NG,Bayero University Kano,116,Nigeria,Africa,206984347
NG,Baze University Abuja,116,Nigeria,Africa,206984347
NG,Bells University of Technology,116,Nigeria,Africa,206984347
NG,Benson Idahosa University,116,Nigeria,Africa,206984347
NG,Benue State University,116,Nigeria,Africa,206984347
NG,Bingham University,116,Nigeria,Africa,206984347
NG,Bowen University,116,Nigeria,Africa,206984347
NG,Caleb University,116,Nigeria,Africa,206984347
NG,Caritas University,116,Nigeria,Africa,206984347
NG,College of Education Ikere,116,Nigeria,Africa,206984347
NG,College of Education Oju,116,Nigeria,Africa,206984347
NG,Covenant University,116,Nigeria,Africa,206984347
NG,Crawford University ,116,Nigeria,Africa,206984347
NG,Crescent University,116,Nigeria,Africa,206984347
NG,Cross River University of Science and Technology,116,Nigeria,Africa,206984347
NG,Ebonyi State University,116,Nigeria,Africa,206984347
NG,Ekiti State University,116,Nigeria,Africa,206984347
NG,Enugu State University of Science and Technology,116,Nigeria,Africa,206984347
NG,"Federal College Of Education (Technical), Akoka",116,Nigeria,Africa,206984347
NG,"Federal Polytechnic Bauchi, Nigeria",116,Nigeria,Africa,206984347
NG,Federal University of Petroleum Resources,116,Nigeria,Africa,206984347
NG,"Federal University of Technology, Akure",116,Nigeria,Africa,206984347
NG,"Federal University of Technology, Minna",116,Nigeria,Africa,206984347
NG,"Federal University of Technology, Owerri",116,Nigeria,Africa,206984347
NG,"Federal University of Technology, Yola",116,Nigeria,Africa,206984347
NG,Fountain University,116,Nigeria,Africa,206984347
NG,Godfrey Okoye University,116,Nigeria,Africa,206984347
NG,Godfrey Okoye University ,116,Nigeria,Africa,206984347
NG,Gombe State University,116,Nigeria,Africa,206984347
NG,Ibrahim Babangida University,116,Nigeria,Africa,206984347
NG,Igbinedion University,116,Nigeria,Africa,206984347
NG,Imo State University,116,Nigeria,Africa,206984347
NG,Joseph Ayo Babalola University,116,Nigeria,Africa,206984347
NG,Kaduna State University,116,Nigeria,Africa,206984347
NG,Kano State University of Technology Wudil,116,Nigeria,Africa,206984347
NG,Katsina University,116,Nigeria,Africa,206984347
NG,Kebbi State University of Science and Technology,116,Nigeria,Africa,206984347
NG,Kogi State University,116,Nigeria,Africa,206984347
NG,Kwararafa University,116,Nigeria,Africa,206984347
NG,Kwara State Polytecnic,116,Nigeria,Africa,206984347
NG,Kwara State University ,116,Nigeria,Africa,206984347
NG,Ladoke Akintola University of Technology,116,Nigeria,Africa,206984347
NG,Lagos City Polytechnic,116,Nigeria,Africa,206984347
NG,Lagos State Polytechnic,116,Nigeria,Africa,206984347
NG,Lagos State University,116,Nigeria,Africa,206984347
NG,Landmark University,116,Nigeria,Africa,206984347
NG,Lead City University of Ibadan,116,Nigeria,Africa,206984347
NG,Madonna University,116,Nigeria,Africa,206984347
NG,Michael Okpara University of Agriculture,116,Nigeria,Africa,206984347
NG,Nasarawa State University Keffi,116,Nigeria,Africa,206984347
NG,National Open University of Nigeria,116,Nigeria,Africa,206984347
NG,Niger Delta University,116,Nigeria,Africa,206984347
NG,Nigerian Defence Academy,116,Nigeria,Africa,206984347
NG,Nigerian Turkish Nile University,116,Nigeria,Africa,206984347
NG,Nnamdi Azikiwe University,116,Nigeria,Africa,206984347
NG,Novena University,116,Nigeria,Africa,206984347
NG,Obafemi Awolowo University Ile-Ife,116,Nigeria,Africa,206984347
NG,Obong University,116,Nigeria,Africa,206984347
NG,Oduduwa University,116,Nigeria,Africa,206984347
NG,Olabisi Onabanjo University ,116,Nigeria,Africa,206984347
NG,Ondo State University of Science and Technology,116,Nigeria,Africa,206984347
NG,Osun State University,116,Nigeria,Africa,206984347
NG,Pan-African University,116,Nigeria,Africa,206984347
NG,Paul University,116,Nigeria,Africa,206984347
NG,Polytechnic Ibadan,116,Nigeria,Africa,206984347
NG,Redeemers University,116,Nigeria,Africa,206984347
NG,Renaissance University,116,Nigeria,Africa,206984347
NG,Rivers State University of Science and Technology,116,Nigeria,Africa,206984347
NG,Salem University,116,Nigeria,Africa,206984347
NG,Sokoto State University ,116,Nigeria,Africa,206984347
NG,Tai Solarin University of Education,116,Nigeria,Africa,206984347
NG,Tansian University,116,Nigeria,Africa,206984347
NG,Taraba State University,116,Nigeria,Africa,206984347
NG,The Achievers University,116,Nigeria,Africa,206984347
NG,The Federal Polytechnic Offa,116,Nigeria,Africa,206984347
NG,Umaru Musa Yar'Adua University ,116,Nigeria,Africa,206984347
NG,University of Abuja,116,Nigeria,Africa,206984347
NG,University of Agriculture Abeokuta,116,Nigeria,Africa,206984347
NG,University of Agriculture Makurdi,116,Nigeria,Africa,206984347
NG,University of Benin,116,Nigeria,Africa,206984347
NG,University of Calabar,116,Nigeria,Africa,206984347
NG,University of Ibadan,116,Nigeria,Africa,206984347
NG,University of Ilorin,116,Nigeria,Africa,206984347
NG,University of Jos,116,Nigeria,Africa,206984347
NG,University of Lagos,116,Nigeria,Africa,206984347
NG,University of Maiduguri,116,Nigeria,Africa,206984347
NG,University of Mkar,116,Nigeria,Africa,206984347
NG,University of Nigeria,116,Nigeria,Africa,206984347
NG,University of Portharcourt,116,Nigeria,Africa,206984347
NG,University of Uyo,116,Nigeria,Africa,206984347
NG,Usmanu Danfodiyo University Sokoto,116,Nigeria,Africa,206984347
NG,Veritas University,116,Nigeria,Africa,206984347
NG,Wellspring University,116,Nigeria,Africa,206984347
NG,Wesley University of Science and Technology,116,Nigeria,Africa,206984347
NG,Western Delta University,116,Nigeria,Africa,206984347
NG,Yaba College of Technology,116,Nigeria,Africa,206984347
NE,UniversitÃ© Abdou Moumouni de Niamey,1,Niger,Africa,24346468
NI,Universidad Americana,18,Nicaragua,Americas,6638075
NI,"Universidad Catolica ""Redemptoris Mater""",18,Nicaragua,Americas,6638075
NI,Universidad Central de Nicaragua,18,Nicaragua,Americas,6638075
NI,Universidad Centroamericana,18,Nicaragua,Americas,6638075
NI,Universidad Centroamericana de Ciencias Empresariales (UCEM),18,Nicaragua,Americas,6638075
NI,Universidad Ciencias Comerciales,18,Nicaragua,Americas,6638075
NI,Universidad de las AmÃ©ricas (ULAM),18,Nicaragua,Americas,6638075
NI,Universidad de las Regiones AutÃ³nomas de la Costa Caribe NicaragÃ¼ense,18,Nicaragua,Americas,6638075
NI,Universidad de Managua (U de M),18,Nicaragua,Americas,6638075
NI,Universidad Hispanoamericana,18,Nicaragua,Americas,6638075
NI,Universidad Iberoamericana de Ciencia y Tecnologia,18,Nicaragua,Americas,6638075
NI,Universidad Internacional de IntegraciÃ³n de AmÃ©rica Latina,18,Nicaragua,Americas,6638075
NI,Universidad Nacional Agraria,18,Nicaragua,Americas,6638075
NI,Universidad Nacional Autonoma de Nicaragua,18,Nicaragua,Americas,6638075
NI,Universidad Nacional de Ingenieria,18,Nicaragua,Americas,6638075
NI,Universidad NicaragÃ¼ense de Ciencia y TecnolÃ³gica,18,Nicaragua,Americas,6638075
NI,Universidad Politecnica de Nicaragua,18,Nicaragua,Americas,6638075
NI,Universidad Popular de Nicaragua (UPONIC),18,Nicaragua,Americas,6638075
NZ,Auckland University of Technology,10,New Zealand,Oceania,4829021
NZ,Christchurch Polytechnic Institute of Technology,10,New Zealand,Oceania,4829021
NZ,Lincoln University,10,New Zealand,Oceania,4829021
NZ,Massey University,10,New Zealand,Oceania,4829021
NZ,Open Polytechnic ,10,New Zealand,Oceania,4829021
NZ,University of Auckland,10,New Zealand,Oceania,4829021
NZ,University of Canterbury,10,New Zealand,Oceania,4829021
NZ,University of Otago,10,New Zealand,Oceania,4829021
NZ,University of Waikato,10,New Zealand,Oceania,4829021
NZ,Victoria University of Wellington,10,New Zealand,Oceania,4829021
NC,University of New Caledonia,1,New Caledonia,Oceania,285972
NL,Christelijke Hogeschool Windesheim,43,Netherlands,Europe,17141544
NL,De Haagse Hogeschool,43,Netherlands,Europe,17141544
NL,Delft University of Technology,43,Netherlands,Europe,17141544
NL,Dutch Delta University,43,Netherlands,Europe,17141544
NL,Eindhoven University of Technology,43,Netherlands,Europe,17141544
NL,Erasmus University Rotterdam,43,Netherlands,Europe,17141544
NL,European Open University,43,Netherlands,Europe,17141544
NL,Fontys University of Applied Sciences,43,Netherlands,Europe,17141544
NL,Foundation University,43,Netherlands,Europe,17141544
NL,Free University Amsterdam,43,Netherlands,Europe,17141544
NL,Hanzehogeschool Groningen,43,Netherlands,Europe,17141544
NL,Hogeschool Inholland,43,Netherlands,Europe,17141544
NL,Hogeschool Leiden,43,Netherlands,Europe,17141544
NL,Hogeschool Rotterdam,43,Netherlands,Europe,17141544
NL,Hogeschool Utrecht,43,Netherlands,Europe,17141544
NL,Hogeschool van Amsterdam,43,Netherlands,Europe,17141544
NL,Hogeschool voor de Kunsten Utrecht (HKU),43,Netherlands,Europe,17141544
NL,Hotelschool The Hague,43,Netherlands,Europe,17141544
NL,Institute of Social Studies,43,Netherlands,Europe,17141544
NL,International Institute for Geo - Information Science and Earth Observation,43,Netherlands,Europe,17141544
NL,Islamic University of Rotterdam,43,Netherlands,Europe,17141544
NL,Leiden University,43,Netherlands,Europe,17141544
NL,NHL University of Applied Sciences,43,Netherlands,Europe,17141544
NL,NHTV Breda University of Professional Education,43,Netherlands,Europe,17141544
NL,NTI University,43,Netherlands,Europe,17141544
NL,Open University of the Netherlands,43,Netherlands,Europe,17141544
NL,Radboud University of Nijmegen,43,Netherlands,Europe,17141544
NL,Roosevelt Academy University College,43,Netherlands,Europe,17141544
NL,Saxion Universities ,43,Netherlands,Europe,17141544
NL,Stenden University,43,Netherlands,Europe,17141544
NL,Tilburg University,43,Netherlands,Europe,17141544
NL,UNESCO-IHE Institute for Water Education,43,Netherlands,Europe,17141544
NL,Universiteit Doesburg (UNDO),43,Netherlands,Europe,17141544
NL,University for Humanistics (UH),43,Netherlands,Europe,17141544
NL,University of Amsterdam,43,Netherlands,Europe,17141544
NL,University of Groningen,43,Netherlands,Europe,17141544
NL,University of Maastricht,43,Netherlands,Europe,17141544
NL,University of Nijenrode,43,Netherlands,Europe,17141544
NL,University of Twente,43,Netherlands,Europe,17141544
NL,Utrecht University,43,Netherlands,Europe,17141544
NL,Wageningen University,43,Netherlands,Europe,17141544
NL,Wittenborg University,43,Netherlands,Europe,17141544
NL,Zuyd University,43,Netherlands,Europe,17141544
NP,Agriculture and Forestry University,8,Nepal,Asia,29225196
NP,B.P.Koirala Institute of Health Sciences,8,Nepal,Asia,29225196
NP,Kathmandu University,8,Nepal,Asia,29225196
NP,Lumbini Buddhist University,8,Nepal,Asia,29225196
NP,Nepal Sanskrit University,8,Nepal,Asia,29225196
NP,Pokhara University,8,Nepal,Asia,29225196
NP,Purbanchal University,8,Nepal,Asia,29225196
NP,Tribhuvan University Kathmandu,8,Nepal,Asia,29225196
NA,Ilsa Independent College,5,Namibia,Africa,2548663
NA,Institute of Information Technology,5,Namibia,Africa,2548663
NA,International University of Management,5,Namibia,Africa,2548663
NA,Polytechnic of Namibia,5,Namibia,Africa,2548663
NA,University of Namibia,5,Namibia,Africa,2548663
MM,International Theravada Buddhist Missionary University,34,Myanmar,Asia,54473253
MM,Mandalay Technological University,34,Myanmar,Asia,54473253
MM,Myanmar Aerospace Engineering University,34,Myanmar,Asia,54473253
MM,Technological University (Banmaw),34,Myanmar,Asia,54473253
MM,Technological University (Dawei),34,Myanmar,Asia,54473253
MM,Technological University (Hinthada),34,Myanmar,Asia,54473253
MM,Technological University (Hmawbi),34,Myanmar,Asia,54473253
MM,Technological University (Hpaan),34,Myanmar,Asia,54473253
MM,Technological University (Kalay),34,Myanmar,Asia,54473253
MM,Technological University (Kyaing Tong),34,Myanmar,Asia,54473253
MM,Technological University (Kyaukse),34,Myanmar,Asia,54473253
MM,Technological University (Lashio),34,Myanmar,Asia,54473253
MM,Technological University (Loikaw),34,Myanmar,Asia,54473253
MM,Technological University (Magway),34,Myanmar,Asia,54473253
MM,Technological University (Mandalay),34,Myanmar,Asia,54473253
MM,Technological University (Maubin),34,Myanmar,Asia,54473253
MM,Technological University (Mawlamyaing),34,Myanmar,Asia,54473253
MM,Technological University (Meikhtila),34,Myanmar,Asia,54473253
MM,Technological University (Monywa),34,Myanmar,Asia,54473253
MM,Technological University (Myeik),34,Myanmar,Asia,54473253
MM,Technological University (Myitkyina) ,34,Myanmar,Asia,54473253
MM,Technological University (Pakokku),34,Myanmar,Asia,54473253
MM,Technological University (Pathein),34,Myanmar,Asia,54473253
MM,Technological University (Pinlon),34,Myanmar,Asia,54473253
MM,Technological University (Pyay),34,Myanmar,Asia,54473253
MM,Technological University (Sittwe),34,Myanmar,Asia,54473253
MM,Technological University (Taunggyi),34,Myanmar,Asia,54473253
MM,Technological University (Taungoo),34,Myanmar,Asia,54473253
MM,Technological University (Thanlyin),34,Myanmar,Asia,54473253
MM,Technological University (West Yangon),34,Myanmar,Asia,54473253
MM, Technological University (Yangon),34,Myanmar,Asia,54473253
MM,"University of Computer Studies, Yangon",34,Myanmar,Asia,54473253
MM,"University of Medicine 1, Yangon",34,Myanmar,Asia,54473253
MM,University of Medicine Magway,34,Myanmar,Asia,54473253
MZ,Instituto Superior de CiÃªnicas e Tecnologia de MoÃ§ambique,5,Mozambique,Africa,31398811
MZ,Instituto Superior de RelaÃ§Ãµes Internacionais (ISRI) ,5,Mozambique,Africa,31398811
MZ,Instituto Superior PolitÃ©cnico e UniversitÃ¡rio,5,Mozambique,Africa,31398811
MZ,Universidade CatÃ³lica de MoÃ§ambique,5,Mozambique,Africa,31398811
MZ,Universidade Eduardo Mondlane,5,Mozambique,Africa,31398811
MA,Al Akhawayn University,29,Morocco,Africa,36985624
MA,Ecole des Hautes Etudes Commerciales MAROC,29,Morocco,Africa,36985624
MA,Ecole des Hautes Etudes en Gestion Informatique et Communication,29,Morocco,Africa,36985624
MA,Ecole Mohammadia d'IngÃ©nieurs,29,Morocco,Africa,36985624
MA,Ecole National d'Agriculture de Meknes,29,Morocco,Africa,36985624
MA,Ecole Nationale d'Architecture,29,Morocco,Africa,36985624
MA,Ecole SupÃ©rieure de Commerce et des Affaires,29,Morocco,Africa,36985624
MA,Ecole Superieure des TÃ©lÃ©communications,29,Morocco,Africa,36985624
MA,Ecole SupÃ©rieure d'Informatique et de Management,29,Morocco,Africa,36985624
MA,Institut des Hautes Etudes de Management,29,Morocco,Africa,36985624
MA,Institute of Management and Business Technology,29,Morocco,Africa,36985624
MA,Institut National des Postes et TÃ©lÃ©communications,29,Morocco,Africa,36985624
MA,Institut SupÃ©rieur de Commerce et d'Administration des Entreprises,29,Morocco,Africa,36985624
MA,Institut SupÃ©rieur de Management et de Technologie (MATCI),29,Morocco,Africa,36985624
MA,International Institute for Higher Education,29,Morocco,Africa,36985624
MA,ISFORT - Institut de Formation en Technologie Alimentaire,29,Morocco,Africa,36985624
MA,UniversitÃ© Abdelmalek Essadi,29,Morocco,Africa,36985624
MA,UniversitÃ© Cadi Ayyad,29,Morocco,Africa,36985624
MA,UniversitÃ© Chouaib Doukkali,29,Morocco,Africa,36985624
MA,UniversitÃ© Hassan Ier - Settat,29,Morocco,Africa,36985624
MA,UniversitÃ© Hassan II - AÃ¯n Chock,29,Morocco,Africa,36985624
MA,UniversitÃ© Hassan II - Mohammadia,29,Morocco,Africa,36985624
MA,UniversitÃ© Ibn Toufail,29,Morocco,Africa,36985624
MA,UniversitÃ© Ibn Zohr Agadir,29,Morocco,Africa,36985624
MA,UniversitÃ© Mohammed Ier,29,Morocco,Africa,36985624
MA,UniversitÃ© Mohammed V - Agdal,29,Morocco,Africa,36985624
MA,UniversitÃ© Mohammed V - Souissi,29,Morocco,Africa,36985624
MA,UniversitÃ© Moulay Ismail MeknÃ¨s,29,Morocco,Africa,36985624
MA,UniversitÃ© Sidi Mohammed Ben Abdellah,29,Morocco,Africa,36985624
MS,"University of Science, Arts and Technology",1,Montserrat,Americas,4993
ME,University of Montenegro,1,Montenegro,Europe,628080
MN,Health sciences University of Mongolia,10,Mongolia,Asia,3287242
MN,Institute of Commerce and Business,10,Mongolia,Asia,3287242
MN,Mongolian National University,10,Mongolia,Asia,3287242
MN,Mongolian State University of Agriculture,10,Mongolia,Asia,3287242
MN,Mongolian State University of Arts and Culture,10,Mongolia,Asia,3287242
MN,Mongolian State University of Education,10,Mongolia,Asia,3287242
MN,Mongolian University of Science and Technology,10,Mongolia,Asia,3287242
MN,Orkhon University,10,Mongolia,Asia,3287242
MN,Ulaanbaatar University,10,Mongolia,Asia,3287242
MN,University of the Humanities,10,Mongolia,Asia,3287242
MC,University of Southern Europe (Monaco Business School),1,Monaco,Europe,39290
MD,Academy of Economic Studies of Moldova,12,Moldova,Europe,4032294
MD,"Balti State University ""Alecu Russo""",12,Moldova,Europe,4032294
MD,Comrat State University,12,Moldova,Europe,4032294
MD,Free International University of Moldova,12,Moldova,Europe,4032294
MD,Moldova Cooperative Trade University,12,Moldova,Europe,4032294
MD,Moldova State Agricultural University,12,Moldova,Europe,4032294
MD,Moldova State University,12,Moldova,Europe,4032294
MD,"Moldova State University of Medicine and Pharmacy ""N. Testemitsanu""",12,Moldova,Europe,4032294
MD,Moldova Technical University,12,Moldova,Europe,4032294
MD,"Pedagogical State University ""Ion Creanga""",12,Moldova,Europe,4032294
MD,Tiraspol State University,12,Moldova,Europe,4032294
MD,University of Applied Sciences of Moldova,12,Moldova,Europe,4032294
MX,Benemerita Universidad AutÃ³noma de Puebla,160,Mexico,Americas,129166028
MX,Centro de EnseÃ±anza TÃ©cnica Industrial,160,Mexico,Americas,129166028
MX,Centro de Estudios Universitarios Monterrey,160,Mexico,Americas,129166028
MX,Centro de Estudios Universitarios Xochicalco,160,Mexico,Americas,129166028
MX,Centro Universitario Ixtlahuaca,160,Mexico,Americas,129166028
MX,CETYS Universidad,160,Mexico,Americas,129166028
MX,DirecciÃ³n General de Institutos TecnolÃ³gicos,160,Mexico,Americas,129166028
MX,El Colegio de MÃ©xico,160,Mexico,Americas,129166028
MX,Escuela Bancaria y Comercial,160,Mexico,Americas,129166028
MX,Escuela Nacional de Estudios Superiores Unidad LeÃ³n,160,Mexico,Americas,129166028
MX,Instituto de Estudios Superiores de la Sierra,160,Mexico,Americas,129166028
MX,Instituto PolitÃ©cnico Nacional,160,Mexico,Americas,129166028
MX,"Instituto PolitÃ©cnico Nacional, Campus Guanajuato",160,Mexico,Americas,129166028
MX,Instituto TecnolÃ³gico AutonÃ³mo de MÃ©xico,160,Mexico,Americas,129166028
MX,Instituto TecnolÃ³gico de Aguascalientes,160,Mexico,Americas,129166028
MX,Instituto TecnolÃ³gico de Celaya,160,Mexico,Americas,129166028
MX,Instituto Tecnologico de Durango,160,Mexico,Americas,129166028
MX,Instituto TecnolÃ³gico de LeÃ³n,160,Mexico,Americas,129166028
MX,Instituto Tecnologico de Minatitlan,160,Mexico,Americas,129166028
MX,Instituto TecnolÃ³gico de Morelia,160,Mexico,Americas,129166028
MX,Instituto TecnolÃ³gico de QuerÃ©taro,160,Mexico,Americas,129166028
MX,Instituto TecnolÃ³gico de San Luis PotosÃ­,160,Mexico,Americas,129166028
MX,Instituto TecnolÃ³gico de Sonora,160,Mexico,Americas,129166028
MX,Instituto TecnolÃ³gico y de Estudios Superiores de Monterrey (ITESM),160,Mexico,Americas,129166028
MX,Instituto TecnolÃ³gico y de Estudios Superiores de Occidente,160,Mexico,Americas,129166028
MX,PolitÃ©cnico de Guanajuato,160,Mexico,Americas,129166028
MX,"Tecnologico de Baja California, Universidad",160,Mexico,Americas,129166028
MX,Universidad AnÃ¡huac,160,Mexico,Americas,129166028
MX,Universidad AnÃ¡huac del Sur,160,Mexico,Americas,129166028
MX,"Universidad AutÃ³noma Agraria ""Antonio Narro""",160,Mexico,Americas,129166028
MX,"Universidad AutÃ³noma ""Benito JuÃ¡rez"" de Oaxaca",160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Aguascalientes,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Baja California,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Baja California Sur,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Campeche,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Chapingo,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Chiapas,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Chihuahua,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Ciudad JuÃ¡rez,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Coahuila,160,Mexico,Americas,129166028
MX,Universidad Autonoma  de Durango,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Fresnillo,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Guadalajara,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Guerrero,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de la Ciudad de MÃ©xico,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de la Laguna,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma del Carmen,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma del Estado de Hidalgo,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma del Estado de MÃ©xico,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma del Estado de Morelos,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma del Noreste,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Nayarit,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Nuevo LeÃ³n,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de QuerÃ©taro,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de San Luis PotosÃ­,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Sinaloa,160,Mexico,Americas,129166028
MX,Universidad AutÃ³noma de Tamaulipas,160,Mexico,Americas,129166028
