ISO_A2,University,Count,Country
GR,"Yorker International University, Athens",50,Greece
GH,Accra Polytechnic ,26,Ghana
GH,"Akrofi-Christaller Institute of Theeology, Mission and  Culture",26,Ghana
GH,All Nations University College,26,Ghana
GH,Ashesi University,26,Ghana
GH,Cape Coast Polytechnic ,26,Ghana
GH,Central University College,26,Ghana
GH,Ghana Christian University College,26,Ghana
GH,Ghana Institute of Management and Public Administration (GIMPA),26,Ghana
GH,Ghana Telecom University College,26,Ghana
GH,Ho Polytechnic ,26,Ghana
GH,Islamic University College,26,Ghana
GH,Koforidua Polytechnic ,26,Ghana
GH,Kumasi Polytechnic ,26,Ghana
GH,Kwame Nkrumah University of Science and Technology,26,Ghana
GH,Lancaster University Ghana,26,Ghana
GH,Pan African Christian University College,26,Ghana
GH,Prempeh College,26,Ghana
GH,Presbyterian University College,26,Ghana
GH,Regent University College of Science and Technology  ,26,Ghana
GH,Takoradi Polytechnic ,26,Ghana
GH,Trinity Theological Seminary,26,Ghana
GH,University for Development Studies,26,Ghana
GH,University of Cape Coast,26,Ghana
GH,"University of Education, Winneba",26,Ghana
GH,University of Ghana,26,Ghana
GH,Valley View University,26,Ghana
DE,"AKAD Hochschulen für Berufstätige, Fachhochschule Leipzig",283,Germany
DE,Albert-Ludwigs-Universität Freiburg,283,Germany
DE,Alice-Salomon-Fachhochschule für Sozialarbeit und Sozialpädagogik Berlin,283,Germany
DE,Augustana Hochschule Neuendettelsau,283,Germany
DE,Bauhaus Universität Weimar,283,Germany
DE,Bayerische Julius-Maximilians-Universität Würzburg,283,Germany
DE,Bergische Universität Gesamthochschule Wuppertal,283,Germany
DE,BiTS - Business and Information Technology School gGmbH,283,Germany
DE,Brandenburgische Technische Universität Cottbus,283,Germany
DE,Carl von Ossietzky Universität Oldenburg,283,Germany
DE,Christian-Albrechts-Universität Kiel,283,Germany
DE,Cologne Business School,283,Germany
DE,Deutsche Hochschule für Verwaltungswissenschaften Speyer,283,Germany
DE,Deutsche Sporthochschule Köln,283,Germany
DE,Deutsche Telekom Fachhochschule Leipzig,283,Germany
DE,"Deutsch-Ordens Fachhochschule Riedlingen, Hochschule für Wirtschaft",283,Germany
DE,DIPLOMA-Fachhochschule Ölsnitz/Vogtland,283,Germany
DE,Duale Hochschule Baden-Württemberg,283,Germany
DE,E.A.P. Europäische Wirtschaftshochschule Berlin,283,Germany
DE,Eberhard-Karls-Universität Tübingen,283,Germany
DE,Ernst-Moritz-Arndt Universität Greifswald,283,Germany
DE,Europa Fachhochschule Fresenius,283,Germany
DE,Europäische Betriebswirtschafts-Akademie,283,Germany
DE,Europäische Fachhochschule,283,Germany
DE,Europa-Universität Viadrina Frankfurt (Oder),283,Germany
DE,European Business School Schloß Reichartshausen,283,Germany
DE,European College of Liberal Arts,283,Germany
DE,European Management School,283,Germany
DE,"Evangelische Fachhochschule Berlin, Fachhochschule für Sozialarbeit und Sozialpädagogik",283,Germany
DE,Evangelische Fachhochschule Darmstadt,283,Germany
DE,"Evangelische Fachhochschule Freiburg, Hochschule für Soziale Arbeit, Diakonie und Religionspädagogik",283,Germany
DE,"Evangelische Fachhochschule für Religionspädagogik, und Gemeindediakonie Moritzburg",283,Germany
DE,"Evangelische Fachhochschule für Sozialpädagogik der ""Diakonenanstalt des Rauhen Hauses"" Hamburg",283,Germany
DE,Evangelische Fachhochschule Hannover,283,Germany
DE,Evangelische Fachhochschule Ludwigshafen Hochschule für Sozial- und Gesundheitswesen,283,Germany
DE,Evangelische Fachhochschule Nürnberg,283,Germany
DE,"Evangelische Fachhochschule Reutlingen-Ludwigsburg, Hochschule für Soziale Arbeit, Religionspädagogik und Diakonie",283,Germany
DE,Evangelische Fachhochschule Rheinland-Westfalen-Lippe,283,Germany
DE,Evangelische Hochschule für Soziale Arbeit Dresden (FH),283,Germany
DE,Fachhochschule Aachen,283,Germany
DE,Fachhochschule Aschaffenburg,283,Germany
DE,Fachhochschule Augsburg,283,Germany
DE,"Fachhochschule Biberach, Hochschule für Bauwesen und Wirtschaft",283,Germany
DE,Fachhochschule Bielefeld,283,Germany
DE,Fachhochschule Bingen,283,Germany
DE,Fachhochschule Bochum,283,Germany
DE,Fachhochschule Bonn-Rhein-Sieg,283,Germany
DE,Fachhochschule Brandenburg,283,Germany
DE,Fachhochschule Braunschweig/Wolfenbüttel,283,Germany
DE,Fachhochschule Deggendorf,283,Germany
DE,Fachhochschule der Wirtschaft,283,Germany
DE,Fachhochschule des Mittelstandes (FHM),283,Germany
DE,Fachhochschule Dortmund,283,Germany
DE,Fachhochschule Düsseldorf,283,Germany
DE,Fachhochschule Eberswalde,283,Germany
DE,Fachhochschule Erfurt,283,Germany
DE,Fachhochschule Flensburg,283,Germany
DE,Fachhochschule Frankfurt am Main,283,Germany
DE,Fachhochschule für das öffentliche Bibliothekswesen Bonn,283,Germany
DE,Fachhochschule für die Wirtschaft,283,Germany
DE,Fachhochschule für Oekonomie und Management (FOM),283,Germany
DE,Fachhochschule für Technik und Wirtschaft Berlin,283,Germany
DE,"Fachhochschule Furtwangen, Hochschule für Technik und Wirtschaft",283,Germany
DE,Fachhochschule für Verwaltung und Rechtspflege Berlin,283,Germany
DE,Fachhochschule für Wirtschaft Berlin,283,Germany
DE,Fachhochschule Gelsenkirchen,283,Germany
DE,Fachhochschule Gießen-Friedberg,283,Germany
DE,Fachhochschule Hamburg,283,Germany
DE,Fachhochschule Hannover,283,Germany
DE,Fachhochschule Heidelberg,283,Germany
DE,"Fachhochschule Heilbronn, Hochschule für Technik und Wirtschaft",283,Germany
DE,"Fachhochschule Hildesheim/Holzminden/Göttingen, Hochschule für angewandte Wissenschaft und Kunst",283,Germany
DE,Fachhochschule Hof,283,Germany
DE,Fachhochschule Ingolstadt,283,Germany
DE,Fachhochschule Jena,283,Germany
DE,Fachhochschule Kaiserslautern,283,Germany
DE,"Fachhochschule Kempten, Hochschule für Technik und Wirtschaft",283,Germany
DE,Fachhochschule Kiel,283,Germany
DE,Fachhochschule Koblenz,283,Germany
DE,Fachhochschule Köln,283,Germany
DE,"Fachhochschule Konstanz, Hochschule für Technik, Wirtschaft und Gestaltung",283,Germany
DE,"Fachhochschule Landshut, Hochschule für Wirtschaft - Sozialwesen - Technik",283,Germany
DE,Fachhochschule Lausitz,283,Germany
DE,Fachhochschule Lippe,283,Germany
DE,Fachhochschule Lübeck,283,Germany
DE,"Fachhochschule Ludwigshafen, Hochschule für Wirtschaft",283,Germany
DE,Fachhochschule Mainz,283,Germany
DE,"Fachhochschule Mannheim, Hochschule für Sozialwesen",283,Germany
DE,"Fachhochschule Mannheim, Hochschule für Technik und Gestaltung",283,Germany
DE,Fachhochschule Merseburg,283,Germany
DE,Fachhochschule München,283,Germany
DE,Fachhochschule Münster,283,Germany
DE,Fachhochschule Neubrandenburg,283,Germany
DE,Fachhochschule Neu-Ulm,283,Germany
DE,Fachhochschule Niederrhein,283,Germany
DE,Fachhochschule Nordhausen,283,Germany
DE,Fachhochschule Nordhessen,283,Germany
DE,Fachhochschule Nordostniedersachsen,283,Germany
DE,"Fachhochschule Nürtingen, Hochschule für Wirtschaft, Landwirtschaft und Landespflege",283,Germany
DE,"Fachhochschule Offenburg, Hochschule für Technik und Wirtschaft",283,Germany
DE,Fachhochschule Oldenburg/Ostfriesland/Wilhelmshaven,283,Germany
DE,Fachhochschule Osnabrück,283,Germany
DE,"Fachhochschule Pforzheim, Hochschule für Gestaltung, Technik und Wirtschaft",283,Germany
DE,Fachhochschule Potsdam,283,Germany
DE,Fachhochschule Ravensburg-Weingarten,283,Germany
DE,Fachhochschule Regensburg,283,Germany
DE,"Fachhochschule Reutlingen, Hochschule für Technik und Wirtschaft",283,Germany
DE,"Fachhochschule Rosenheim, Hochschule für Technik und Wirtschaft",283,Germany
DE,"Fachhochschule Rottenburg, Hochschule für Forstwirtschaft",283,Germany
DE,Fachhochschule Schmalkalden,283,Germany
DE,"Fachhochschule Schwäbisch Gmünd, Hochschule für Gestaltung",283,Germany
DE,"Fachhochschule Schwäbisch Hall, Hochschule für Gestaltung",283,Germany
DE,Fachhochschule Stralsund,283,Germany
DE,"Fachhochschule Stuttgart, Hochschule der Medien",283,Germany
DE,"Fachhochschule Stuttgart, Hochschule für Technik",283,Germany
DE,"Fachhochschule Trier, Hochschule für Technik, Wirtschaft und Gestaltung",283,Germany
DE,"Fachhochschule Ulm, Hochschule für Technik",283,Germany
DE,"Fachhochschule und Berufskollegs NTA, Prof.Dr. Grübler gemein. GmbH",283,Germany
DE,Fachhochschule Wedel,283,Germany
DE,Fachhochschule Weihenstephan,283,Germany
DE,"Fachhochschule Westküste, Hochschule für Wirtschaft und Technik",283,Germany
DE,Fachhochschule Wiesbaden,283,Germany
DE,Fachhochschule Worms,283,Germany
DE,Fachhochschule Würzburg - Schweinfurt,283,Germany
DE,Fern-Fachhochschule Hamburg,283,Germany
DE,Fernuniversität Gesamthochschule Hagen,283,Germany
DE,Freie Kunst-Studienstätte Ottersberg,283,Germany
DE,Freie Universität Berlin,283,Germany
DE,Friedrich-Alexander Universität Erlangen-Nürnberg,283,Germany
DE,Friedrich-Schiller Universität Jena,283,Germany
DE,Georg-August Universität Göttingen,283,Germany
DE,Georg-Simon-Ohm-Fachhochschule Nürnberg,283,Germany
DE,Gustav-Siewerth-Akademie,283,Germany
DE,Hafencity Universität Hamburg,283,Germany
DE,Handelshochschule Leipzig,283,Germany
DE,Heinrich-Heine Universität Düsseldorf,283,Germany
DE,Hertie School of Governance,283,Germany
DE,Hochschule Albstadt-Sigmaringen,283,Germany
DE,"Hochschule Anhalt (FH), Hochschule für angewandte Wissenschaften",283,Germany
DE,Hochschule Bremen,283,Germany
DE,Hochschule Bremerhaven,283,Germany
DE,Hochschule Coburg,283,Germany
DE,Hochschule Darmstadt,283,Germany
DE,Hochschule Esslingen,283,Germany
DE,Hochschule Fulda,283,Germany
DE,"Hochschule für Bankwirtschaft (HfB), Private Fachhochschule der Bankakademie",283,Germany
DE,Hochschule für Berufstätige Rendsburg,283,Germany
DE,Hochschule für Internationales Management,283,Germany
DE,Hochschule für Jüdische Studien Heidelberg,283,Germany
DE,Hochschule für Philosophie München,283,Germany
DE,Hochschule für Politik (HFP),283,Germany
DE,Hochschule für Technik und Wirtschaft des Saarlandes,283,Germany
DE,Hochschule für Technik und Wirtschaft Dresden (FH),283,Germany
DE,Hochschule für Technik und Wirtschaft Karlsruhe,283,Germany
DE,"Hochschule für Technik, Wirtschaft und Kultur Leipzig (FH)",283,Germany
DE,"Hochschule Harz, Hochschule für angewandte Wissenschaften (FH)",283,Germany
DE,Hochschule Magdeburg-Stendal (FH),283,Germany
DE,Hochschule Mittweida (FH),283,Germany
DE,Hochschule Vechta,283,Germany
DE,"Hochschule Wismar, Fachhochschule für Technik, Wirtschaft und Gestaltung",283,Germany
DE,Hochschule Zittau/Görlitz (FH),283,Germany
DE,Humboldt Universität Berlin,283,Germany
DE,HWP - Hamburger Universität für Wirtschaft und Politik,283,Germany
DE,Internationale Fachhochschule Aalen,283,Germany
DE,Internationale Fachhochschule Bad Honnef,283,Germany
DE,Internationales Hochschulinstitut Zittau,283,Germany
DE,International School of Management ISM Dortmund,283,Germany
DE,"International School of New Media, University of Lübeck",283,Germany
DE,International University in Germany,283,Germany
DE,Jacobs University Bremen,283,Germany
DE,Johannes-Gutenberg Universität Mainz,283,Germany
DE,Johann Wolfgang Goethe Universität Frankfurt am Main,283,Germany
DE,Justus Liebig Universität Gießen,283,Germany
DE,Karlshochschule International University,283,Germany
DE,Katholische Fachhochschule Berlin (KFB),283,Germany
DE,"Katholische Fachhochschule Freiburg, Hochschule für Sozialwesen, Religionspädagogik und Pflege",283,Germany
DE,Katholische Fachhochschule Mainz,283,Germany
DE,Katholische Fachhochschule Norddeutschland,283,Germany
DE,Katholische Fachhochschule Nordrhein-Westfalen,283,Germany
DE,Katholische Hochschule für Soziale Arbeit Saarbrücken,283,Germany
DE,Katholische Stiftungsfachhochschule München,283,Germany
DE,Katholische Universität Eichstätt,283,Germany
DE,Kirchliche Hochschule Bethel,283,Germany
DE,Kirchliche Hochschule Wuppertal,283,Germany
DE,Kunstakademie Düsseldorf.,283,Germany
DE,"Kunsthochschule Berlin-Weissensee, Hochschule für Gestaltung ",283,Germany
DE,Ludwig-Maximilians-Universität München,283,Germany
DE,Lutherische Theologische Hochschule Oberursel,283,Germany
DE,Märkische Fachhochschule Iserlohn,283,Germany
DE,Martin-Luther Universität Halle-Wittenberg,283,Germany
DE,Medizinische Hochschule Hannover,283,Germany
DE,Medizinische Universität Lübeck,283,Germany
DE,Merkur Internationale FH Karlsruhe,283,Germany
DE,"Merz Akademie, Hochschule für Gestaltung Stuttgart",283,Germany
DE,"Muthesius-Hochschule, Fachhochschule für Kunst und Gestaltung",283,Germany
DE,"Nordakademie, Staatlich anerkannte private Fachhochschule mit dualen Studiengängen",283,Germany
DE,Northern Institute of Technology Management (NIT),283,Germany
DE,Otto-Friedrich Universität Bamberg,283,Germany
DE,Otto-von-Guericke Universität Magdeburg,283,Germany
DE,Pädagogische Hochschule Erfurt/Mühlhausen,283,Germany
DE,Pädagogische Hochschule Freiburg,283,Germany
DE,Pädagogische Hochschule Heidelberg,283,Germany
DE,Pädagogische Hochschule Karlsruhe,283,Germany
DE,Pädagogische Hochschule Ludwigsburg,283,Germany
DE,Pädagogische Hochschule Schwäbisch Gmünd,283,Germany
DE,Pädagogische Hochschule Weingarten,283,Germany
DE,Phillips-Universität Marburg,283,Germany
DE,Philosophisch-Theologische Hochschule der Salesianer Don Boscos,283,Germany
DE,Philosophisch-Theologische Hochschule Münster,283,Germany
DE,Philosophisch-Theologische Hochschule Sankt Georgen,283,Germany
DE,Philosophisch-Theologische Hochschule SVD Sankt Augustin,283,Germany
DE,Philosophisch-Theologische Hochschule Vallendar der Gesellschaft des Katholischen Apostolates (Pallottiner),283,Germany
DE,"Philosophisch-Theologisches Studium Erfurt, Staatlich anerkannte Wissenschaftliche Hochschule",283,Germany
DE,Popakademie Baden-Württemberg,283,Germany
DE,Private Fachhochschule für Wirtschaft und Technik Vechta/Diepholz,283,Germany
DE,Private Fachhochschule Göttingen,283,Germany
DE,Private FernFachhochschule Darmstadt,283,Germany
DE,Private Hanseuniversität,283,Germany
DE,Private Universität Witten/Herdecke,283,Germany
DE,Rheinische Fachhochschule Köln,283,Germany
DE,Rheinische Friedrich-Wilhelms Universität Bonn,283,Germany
DE,Rheinisch Westfälische Technische Hochschule Aachen,283,Germany
DE,Ruhr-Universität Bochum,283,Germany
DE,Ruprecht-Karls-Universität Heidelberg,283,Germany
DE,"Schiller International University, Heidelberg",283,Germany
DE,SRH University of Applied Sciences,283,Germany
DE,Staatlich anerkannte Fachhochschule für Kunsttherapie,283,Germany
DE,Staatliche Hochschule für Musik,283,Germany
DE,Steinbeis-Hochschule-Berlin,283,Germany
DE,Technische Fachhochschule Berlin,283,Germany
DE,"Technische Fachhochschule Georg Agricola für Rohstoff, Energie und, Umwelt zu Bochum",283,Germany
DE,Technische Fachhochschule Wildau,283,Germany
DE,Technische Universität Bergakademie Freiberg,283,Germany
DE,Technische Universität Berlin,283,Germany
DE,Technische Universität Carolo-Wilhelmina Braunschweig,283,Germany
DE,Technische Universität Chemnitz,283,Germany
DE,Technische Universität Clausthal,283,Germany
DE,Technische Universität Darmstadt,283,Germany
DE,Technische Universität Dresden,283,Germany
DE,Technische Universität Hamburg-Harburg,283,Germany
DE,Technische Universität Ilmenau,283,Germany
DE,Technische Universität München,283,Germany
DE,Theologische Fakultät Paderborn,283,Germany
DE,Theologische Fakultät Trier,283,Germany
DE,Theologische Hochschule Friedensau,283,Germany
DE,Tierärztliche Hochschule Hannover,283,Germany
DE,Universität Augsburg,283,Germany
DE,Universität Bayreuth,283,Germany
DE,Universität Bielefeld,283,Germany
DE,Universität Bremen,283,Germany
DE,Universität der Bundeswehr Hamburg,283,Germany
DE,Universität der Bundeswehr München,283,Germany
DE,Universität des Saarlandes,283,Germany
DE,Universität Dortmund,283,Germany
DE,Universität Duisburg-Essen,283,Germany
DE,Universität Erfurt,283,Germany
DE,Universität Flensburg,283,Germany
DE,Universität Fridericana Karlsruhe (Technische Hochschule),283,Germany
DE,Universität Hamburg,283,Germany
DE,Universität Hannover,283,Germany
DE,Universität Hildesheim,283,Germany
DE,Universität Hohenheim,283,Germany
DE,Universität Kaiserslautern,283,Germany
DE,Universität Kassel,283,Germany
DE,Universität Koblenz-Landau,283,Germany
DE,Universität Köln,283,Germany
DE,Universität Konstanz,283,Germany
DE,Universität Leipzig,283,Germany
DE,Universität Lüneburg,283,Germany
DE,Universität Mannheim,283,Germany
DE,Universität Osnabrück,283,Germany
DE,Universität Paderborn,283,Germany
DE,Universität Passau,283,Germany
DE,Universität Potsdam,283,Germany
DE,Universität Regensburg,283,Germany
DE,Universität Rostock,283,Germany
DE,Universität Siegen,283,Germany
DE,Universität Stuttgart,283,Germany
DE,Universität Trier,283,Germany
DE,Universität Ulm,283,Germany
DE,Westfälische Wilhelms-Universität Münster,283,Germany
DE,Westsächsische Hochschule Zwickau (FH),283,Germany
DE,"Wissenschaftliche Hochschule für Unternehmensführung, Otto-Beisheim Hochschule",283,Germany
GE,Agricultural University of Georgia,12,Georgia
GE,Akaki Tsereteli State University,12,Georgia
GE,Caucasus University,12,Georgia
GE,Free University of Tbilisi,12,Georgia
GE,Georgian Technical University,12,Georgia
GE,Ilia Chavchavadze State University,12,Georgia
GE,International Blacksea University,12,Georgia
GE,St. Andrew Georgian University,12,Georgia
GE,Tbilisi State Medical University,12,Georgia
GE,Tbilisi State University,12,Georgia
GE,Tbilisi Teaching University,12,Georgia
GE,University of Grigol Robakidze,12,Georgia
GM,American International University West Africa,3,Gambia
GM,EUCLID University,3,Gambia
GM,University of the Gambia,3,Gambia
GA,Université Omar Bongo,1,Gabon
PF,Université de la Polynésie Française,1,French Polynesia
GF,Université des Antilles et de la Guyane,1,French Guiana
FR,AgroParisTech,263,France
FR,American Graduate School in Paris,263,France
FR,American University of Paris,263,France
FR,"British Institute in Paris, University of London",263,France
FR,Centre de Formation et de Perfectionnement des Journalistes,263,France
FR,Centre d'Etudes Supérieures des Techniques Industrielles,263,France
FR,Centre d'Etudes Supérieures Industrielles Paris,263,France
FR,Centre National d'Etudes Agronomiques des Régions Chaudes,263,France
FR,Conservatoire National des Arts et Métiers,263,France
FR,Ecole Catholique d'Arts & Metiers,263,France
FR,Ecole Centrale d'Electronique - ECE,263,France
FR,Ecole Centrale de Lille,263,France
FR,Ecole Centrale de Lyon,263,France
FR,Ecole Centrale de Nantes,263,France
FR,Ecole d'Architecture de Nancy,263,France
FR,Ecole de l'Air,263,France
FR,Ecole des Hautes Etudes Commerciales,263,France
FR,Ecole des Hautes Etudes Commerciales du Nord,263,France
FR,Ecole des Hautes Etudes Industrielles de Lille,263,France
FR,Ecole des Ingénieurs de la Ville de Paris,263,France
FR,Ecole d'Ingénieurs en Informatique pour l'Industrie,263,France
FR,Ecole Européen des Affaires,263,France
FR,"Ecole Européenne de Chimie, Polymères et Matériaux de Strasbourg",263,France
FR,Ecole Française d'Electronique et d'Informatique,263,France
FR,Ecole Française de Papeterie et des Industries Graphiques,263,France
FR,Ecole Nationale d'Administration,263,France
FR,Ecole Nationale de la Météorologie,263,France
FR,Ecole Nationale de la Statistique et de l'Administration Economique,263,France
FR,Ecole Nationale de la Statistique et de l'Analyse de l'information,263,France
FR,Ecole Nationale de l'Aviation Civile,263,France
FR,Ecole Nationale des Ponts et Chausees,263,France
FR,Ecole Nationale des Sciences Géographiques,263,France
FR,Ecole Nationale des Travaux Publics de l'Etat,263,France
FR,Ecole Nationale d'Ingénieurs de Metz,263,France
FR,Ecole Nationale d'Ingénieurs de Saint-Etienne,263,France
FR,Ecole Nationale d'Ingénieurs des Techniques des Industries Agricoles et Alimentaires,263,France
FR,Ecole Nationale d'Ingénieurs des Travaux Agricoles de Bordeaux,263,France
FR,Ecole Nationale d'Ingénieurs des Travaux Agricoles de Clermont-Ferrand,263,France
FR,Ecole Nationale d'Ingénieurs de Tarbes,263,France
FR,Ecole Nationale du Génie de l'Eau et de l'Environnement de Strasbourg,263,France
FR,Ecole Nationale Supérieur de Géologie de Nancy,263,France
FR,Ecole Nationale Supérieur de Mécanique et d'Aéronautique,263,France
FR,Ecole Nationale Supérieur de Mécaniques et des Microtechniques,263,France
FR,Ecole Nationale Supérieur des Ingénieur des Etudes et Techniques d'Armement,263,France
FR,Ecole Nationale Supérieur d'Ingénieurs de Constructions Aéronautique,263,France
FR,Ecole Nationale Supérieure Agronomique de Toulouse,263,France
FR,Ecole Nationale Supérieure d'Agronomie de Montpellier,263,France
FR,Ecole Nationale Supérieure d'Agronomie de Rennes,263,France
FR,Ecole Nationale Supérieure d'Agronomie et des Industries Alimentaires,263,France
FR,Ecole Nationale Supérieure d'Arts et Métiers de Paris,263,France
FR,Ecole Nationale Supérieure de Biologie Appliquée à la Nutrition et à l'Alementation,263,France
FR,Ecole Nationale Supérieure de Chimie de Clermont-Ferrand,263,France
FR,Ecole Nationale Supérieure de Chimie de Lille,263,France
FR,Ecole Nationale Supérieure de Chimie de Montpellier,263,France
FR,Ecole Nationale Supérieure de Chimie de Mulhouse,263,France
FR,Ecole Nationale Supérieure de Chimie de Paris,263,France
FR,Ecole Nationale Supérieure de Chimie de Rennes,263,France
FR,Ecole Nationale Supérieure de Chimie de Toulouse,263,France
FR,Ecole Nationale Supérieure de Chimie et de Physique de Bordeaux,263,France
FR,Ecole Nationale Supérieure de l'Aéronautique et de l'Espace,263,France
FR,Ecole Nationale Supérieure d'Electrochimie et d'Electrométallurgie de Gernoble,263,France
FR,"Ecole Nationale Supérieure d'Electronique, d'Electrotechnique, d'Informatique et d'Hydraulique de Toulouse",263,France
FR,Ecole Nationale Supérieure d'Electronique et de Radioelectricite de Bordeaux,263,France
FR,Ecole Nationale Supérieure d'Electronique et de Radioelectricite de Grenoble,263,France
FR,Ecole Nationale Supérieure de l'Electronique et de ses Applications,263,France
FR,Ecole Nationale Supérieure de Physique de Grenoble,263,France
FR,Ecole Nationale Supérieure de Physique de Marseille,263,France
FR,Ecole Nationale Supérieure de Physique de Strasbourg,263,France
FR,Ecole Nationale Supérieure des Arts et Industries de Strasbourg,263,France
FR,Ecole Nationale Supérieure des Arts et Industries Textiles,263,France
FR,Ecole Nationale Supérieure des Industries Chimiques de Nancy,263,France
FR,Ecole Nationale Supérieure des Industries Textiles de Mulhouse,263,France
FR,Ecole Nationale Supérieure des Mines d'Alès,263,France
FR,Ecole Nationale Supérieure des Mines de Douai,263,France
FR,Ecole Nationale Supérieure des Mines de Nancy,263,France
FR,Ecole Nationale Supérieure des Mines de Paris,263,France
FR,Ecole Nationale Supérieure des Mines de St-Etienne,263,France
FR,Ecole Nationale Supérieure des Telecommunications de Bretagne,263,France
FR,Ecole Nationale Supérieure des Telecommunications de Paris,263,France
FR,Ecole Nationale Supérieure de Techniques Avancées,263,France
FR,Ecole Nationale Supérieure d'Hydraulique et de Mécanique de Grenoble,263,France
FR,Ecole Nationale Superieure d'Informatique et de Mathematiques Appliquees de Grenoble,263,France
FR,École Nationale Supérieure d'Ingénieurs de Constructions Aéronautiques,263,France
FR,Ecole Nationale Supérieure d'Ingénieurs de Génie Chimique,263,France
FR,Ecole Nationale Supérieure d'Ingenieurs Electriciens de Grenoble,263,France
FR,Ecole Nationale Supérieure d'Ingénieurs en Mécanique et Energétique de Valenciennes,263,France
FR,Ecole Nationale Supérieure du Pétrole et des Monteurs,263,France
FR,Ecole Nationale Supérieure Electricité et Mécanique,263,France
FR,"Ecole Nationale Supérieure en Electrotechnique, Electronique, Informatique et Hydraulique de Toulouse",263,France
FR,Ecole Nationale Vétérinaire d'Alfort,263,France
FR,Ecole Nationale Vétérinaire de Lyon,263,France
FR,Ecole Nationale Vétérinaire de Nantes,263,France
FR,Ecole Nationale Vétérinaire de Toulouse,263,France
FR,Ecole Normale Supérieure de Cachan,263,France
FR,Ecole Normale Supérieure de Fontenay-Saint Cloud,263,France
FR,Ecole Normale Supérieure de Lyon,263,France
FR,Ecole Normale Supérieure de Paris,263,France
FR,Ecole Polytechnique,263,France
FR,Ecole Polytechnique Marseille,263,France
FR,Ecole Polytechnique Universitaire de Lille,263,France
FR,Ecole pour les Etudes et la Recherche en Informatique et Electronique,263,France
FR,Ecole Spéciale de Mécanique et d'Electricité,263,France
FR,Ecole Spéciale des Travaux Publics du Bâtiment et de l'Industrie,263,France
FR,Ecole Superieur d'Ingenieurs Leonard de Vinci,263,France
FR,Ecole Supérieure d'Agriculture d'Angers,263,France
FR,Ecole Supérieure d'Agriculture de Purpan,263,France
FR,Ecole Supérieure de Chimie Organique et Minérale,263,France
FR,Ecole Supérieure de Chimie Physique Electronique de Lyon,263,France
FR,Ecole Supérieure de Commerce de Bordeaux,263,France
FR,Ecole Supérieure de Commerce de Brest,263,France
FR,Ecole Supérieure de Commerce de Clermont-Ferrand,263,France
FR,Ecole Supérieure de Commerce de Dijon,263,France
FR,Ecole Supérieure de Commerce de Grenoble,263,France
FR,Ecole Supérieure de Commerce de Le Havre/Caen,263,France
FR,Ecole Supérieure de Commerce de Lille,263,France
FR,Ecole Supérieure de Commerce de Lyon,263,France
FR,Ecole Supérieure de Commerce de Marseille-Provence,263,France
FR,Ecole Supérieure de Commerce de Nantes-Atlantique,263,France
FR,Ecole Supérieure de Commerce de Paris,263,France
FR,Ecole Supérieure de Commerce de Pau,263,France
FR,Ecole Supérieure de Commerce de Reims,263,France
FR,Ecole Supérieure de Commerce de Rouen,263,France
FR,Ecole Supérieure de Commerce de Sophia Antipolis,263,France
FR,Ecole Supérieure de Commerce de Toulouse,263,France
FR,Ecole Supérieure de Commerce et Management,263,France
FR,Ecole Supérieure d'Electricité,263,France
FR,Ecole Supérieure d'Electronique de l'Ouest,263,France
FR,Ecole Supérieure de Physique et de Chimie Industrielles,263,France
FR,Ecole Supérieure des Sciences Commerciales d'Angers,263,France
FR,Ecole Supérieure des Sciences Economiques et Commerciales,263,France
FR,Ecole Supérieure des Sciences et Technologie de l'Ingénieur de Nancy,263,France
FR,Ecole Supérieure des Techniques Industrielles et des Textiles,263,France
FR,Ecole Supérieure d'Informatique-Electronique-Automatique,263,France
FR,Ecole Supérieure d'Ingénieurs de Marseille,263,France
FR,Ecole Supérieure d'Ingénieurs en Electronique et Electrotechnique,263,France
FR,Ecole Supérieure d'Ingénieurs en Génie Electrique,263,France
FR,Ecole Supérieure d'Ingénieurs et de Techniciens pour l'Agriculture,263,France
FR,Ecole Supérieure d'Optique,263,France
FR,Ecole Supérieure Internationale d'Administration des Entreprises,263,France
FR,Ecole Superieure Robert de Sorbon,263,France
FR,Ecole Universitaire d'Ingénieurs de Lille,263,France
FR,ENIC Telecom Lille 1,263,France
FR,EPF Ecole d'Ingénieurs,263,France
FR,European Business School,263,France
FR,European Management Center Paris,263,France
FR,Grenoble Ecole de Management,263,France
FR,Groupe Sup de Co Amiens Picardie,263,France
FR,Groupe Sup de Co Montpellier,263,France
FR,IDRAC (Institut de recherche en action commerciale),263,France
FR,Institut Catholique d'Arts et Métiers Lille,263,France
FR,Institut Catholique d'Arts et Métiers Nantes,263,France
FR,Institut Catholique de Paris,263,France
FR,Institut Catholique de Toulouse,263,France
FR,Institut Commercial de Nancy,263,France
FR,Institut de Recherche et d'Enseignement Supérieur aux Techniques de l'électronique,263,France
FR,Institut des hautes études économiques et commerciales,263,France
FR,Institut des Sciences de la Matière et du Rayonnement,263,France
FR,Institut des Sciences de l'Ingénieur de Clermont-Ferrand,263,France
FR,Institut des Sciences de l'Ingénieur de Montpellier,263,France
FR,Institut d'Etudes Politiques de Bordeaux,263,France
FR,Institut d'Etudes Politiques de Paris (Sciences Po),263,France
